config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,mean_utility,sum_utility,utility_gini,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
763,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0763_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0763_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-28T23:19:06.069876,2026-04-28T23:30:00.449665,654.379789,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,957808002,1,,,gpt-4o-mini-2024-07-18,first,adversary_first,,True,True,2,False,True,,,0,0,0,1,0,8,gpt-4o-mini-2024-07-18+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,16.3125,130.5,0.24051724137931033,43.75,6.614378277661476,1317,1337,1317.0,27.0,14.785714285714285,103.5,7
764,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0764_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0764_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-28T23:19:06.033447,2026-04-28T23:49:10.813436,1804.779989,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1619598001,2,,,gpt-4o-mini-2024-07-18,first,adversary_first,,True,True,5,False,True,,,0,0,0,1,0,8,gpt-4o-mini-2024-07-18+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,8.85735,70.8588,0.3842592592592593,43.75,6.614378277661476,1317,1337,1317.0,19.683,7.310828571428572,51.1758,7
765,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0765_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0765_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_last_seed1,SUCCESS,2026-04-28T23:19:36.980047,2026-04-28T23:25:44.919507,367.93946,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1684255988,1,,,gpt-4o-mini-2024-07-18,last,adversary_last,,True,True,1,False,True,,,0,0,0,1,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-4o-mini-2024-07-18,2,11.875,95.0,0.2618421052631579,43.75,6.614378277661476,1317,1337,1317.0,2.0,13.285714285714286,93.0,7
766,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0766_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0766_game1_homogeneous_adversary_n8_comp_0p75_gpt_4o_mini_2024_07_18_last_seed2,SUCCESS,2026-04-28T23:19:37.235792,2026-04-28T23:24:42.641972,305.40618,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,300373866,2,,,gpt-4o-mini-2024-07-18,last,adversary_last,,True,True,1,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-4o-mini-2024-07-18,2,14.0,112.0,0.33705357142857145,43.75,6.614378277661476,1317,1337,1317.0,5.0,15.285714285714286,107.0,7
767,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0767_game1_homogeneous_adversary_n8_comp_0p75_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0767_game1_homogeneous_adversary_n8_comp_0p75_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-28T23:18:33.508500,2026-04-28T23:29:17.914324,644.405824,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1847155357,1,,,claude-sonnet-4-20250514,first,adversary_first,,True,True,2,False,True,,,0,0,0,2,1,8,claude-sonnet-4-20250514+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,14.0625,112.5,0.209,295.75,17.19738352191984,1337,1389,1389.0,24.3,12.6,88.2,7
771,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0771_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0771_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-28T19:45:53.517406,2026-04-28T19:52:19.290181,385.772775,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,11990875,1,,,gemini-2.5-pro,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,8,gemini-2.5-pro+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,20.125,161.0,0.2554347826086957,1347.609375,36.7097994410212,1337,1448,1448.0,27.0,19.142857142857142,134.0,7
772,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0772_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0772_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-28T19:45:53.227628,2026-04-28T19:52:05.043023,371.815395,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,669713417,2,,,gemini-2.5-pro,first,adversary_first,,True,True,1,False,True,,,0,0,0,0,0,8,gemini-2.5-pro+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,21.75,174.0,0.15373563218390804,1347.609375,36.7097994410212,1337,1448,1448.0,26.0,21.142857142857142,148.0,7
773,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0773_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0773_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_last_seed1,SUCCESS,2026-04-28T19:48:47.302804,2026-04-28T19:54:58.030066,370.727262,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1214989575,1,,,gemini-2.5-pro,last,adversary_last,,True,True,1,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gemini-2.5-pro,2,22.125,177.0,0.1518361581920904,1347.609375,36.7097994410212,1337,1448,1448.0,28.0,21.285714285714285,149.0,7
774,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0774_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0774_game1_homogeneous_adversary_n8_comp_0p75_gemini_2p5_pro_last_seed2,SUCCESS,2026-04-28T19:49:17.984405,2026-04-28T19:55:12.665509,354.681104,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1521172567,2,,,gemini-2.5-pro,last,adversary_last,,True,True,1,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gemini-2.5-pro,2,17.875,143.0,0.13898601398601398,1347.609375,36.7097994410212,1337,1448,1448.0,21.0,17.428571428571427,122.0,7
776,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0776_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0776_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_first_seed2,SUCCESS,2026-04-28T23:20:11.855826,2026-04-29T00:00:13.023529,2401.167703,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,680892176,2,,,gpt-5.4-high,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,8,gpt-5.4-high+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,22.25,178.0,0.18117977528089887,2363.484375,48.61568034081185,1337,1484,1484.0,31.0,21.0,147.0,7
799,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0799_game1_homogeneous_control_n8_comp_1p0_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0799_game1_homogeneous_control_n8_comp_1p0_seed1,SUCCESS,2026-04-28T23:01:41.650996,2026-04-28T23:17:42.418997,960.768001,game1,item_allocation,homogeneous_control,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1933536059,1,,,,,homogeneous_control,,True,True,4,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,1,9.1125,72.9,0.4375,0.0,0.0,1337,1337,,,,,0
800,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0800_game1_homogeneous_control_n8_comp_1p0_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0800_game1_homogeneous_control_n8_comp_1p0_seed2,SUCCESS,2026-04-28T23:02:44.212534,2026-04-28T23:30:02.915400,1638.702866,game1,item_allocation,homogeneous_control,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1009958809,2,,,,,homogeneous_control,,True,True,6,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,1,7.381125000000001,59.04900000000001,0.41000000000000003,0.0,0.0,1337,1337,,,,,0
801,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0801_game1_homogeneous_adversary_n8_comp_1p0_amazon_nova_micro_v1p0_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0801_game1_homogeneous_adversary_n8_comp_1p0_amazon_nova_micro_v1p0_first_seed1,SUCCESS,2026-04-28T23:21:46.519849,2026-04-28T23:34:00.306808,733.786959,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1759713014,1,,,amazon-nova-micro-v1.0,first,adversary_first,,True,True,3,False,True,,,0,0,0,3,0,8,amazon-nova-micro-v1.0+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,10.125,81.0,0.3350000000000001,1029.109375,32.07973464665816,1240,1337,1240.0,8.100000000000001,10.414285714285715,72.9,7
802,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0802_game1_homogeneous_adversary_n8_comp_1p0_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0802_game1_homogeneous_adversary_n8_comp_1p0_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-28T23:21:45.783518,2026-04-28T23:25:35.190591,229.407073,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,350609405,2,,,amazon-nova-micro-v1.0,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,8,amazon-nova-micro-v1.0+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,12.5,100.0,0.3675,1029.109375,32.07973464665816,1240,1337,1240.0,25.0,10.714285714285714,75.0,7
807,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0807_game1_homogeneous_adversary_n8_comp_1p0_gpt_4o_mini_2024_07_18_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0807_game1_homogeneous_adversary_n8_comp_1p0_gpt_4o_mini_2024_07_18_last_seed1,SUCCESS,2026-04-28T23:24:55.256162,2026-04-28T23:41:00.051590,964.795428,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,918500103,1,,,gpt-4o-mini-2024-07-18,last,adversary_last,,True,True,3,False,True,,,0,0,0,0,1,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-4o-mini-2024-07-18,2,10.125,81.0,0.3450000000000001,43.75,6.614378277661476,1317,1337,1317.0,4.86,10.877142857142857,76.14,7
808,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0808_game1_homogeneous_adversary_n8_comp_1p0_gpt_4o_mini_2024_07_18_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0808_game1_homogeneous_adversary_n8_comp_1p0_gpt_4o_mini_2024_07_18_last_seed2,SUCCESS,2026-04-28T23:25:28.789266,2026-04-28T23:31:05.505983,336.716717,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1347810462,2,,,gpt-4o-mini-2024-07-18,last,adversary_last,,True,True,1,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-4o-mini-2024-07-18,2,12.5,100.0,0.51,43.75,6.614378277661476,1317,1337,1317.0,2.0,14.0,98.0,7
810,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0810_game1_homogeneous_adversary_n8_comp_1p0_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0810_game1_homogeneous_adversary_n8_comp_1p0_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-28T23:23:51.824398,2026-04-28T23:27:29.784843,217.960445,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1724537792,2,,,claude-sonnet-4-20250514,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,8,claude-sonnet-4-20250514+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,12.5,100.0,0.3675,295.75,17.19738352191984,1337,1389,1389.0,8.0,13.142857142857142,92.0,7
813,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0813_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0813_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-28T19:51:47.313144,2026-04-28T19:56:35.988011,288.674867,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,2002262024,1,,,gemini-2.5-pro,first,adversary_first,,True,True,1,False,True,,,0,0,0,0,0,8,gemini-2.5-pro+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,12.5,100.0,0.2925,1347.609375,36.7097994410212,1337,1448,1448.0,22.0,11.142857142857142,78.0,7
814,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0814_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0814_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-28T19:52:16.981249,2026-04-28T19:57:18.183824,301.202575,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,122743518,2,,,gemini-2.5-pro,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,8,gemini-2.5-pro+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,12.5,100.0,0.48,1347.609375,36.7097994410212,1337,1448,1448.0,25.0,10.714285714285714,75.0,7
815,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0815_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0815_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_last_seed1,SUCCESS,2026-04-29T02:25:04.529323,2026-04-29T02:52:57.454331,1672.925008,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1543393887,1,,,gemini-2.5-pro,last,adversary_last,,True,True,4,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gemini-2.5-pro,2,9.1125,72.9,0.25250000000000006,1347.609375,36.7097994410212,1337,1448,1448.0,10.935000000000002,8.852142857142859,61.96500000000001,7
816,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0816_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0816_game1_homogeneous_adversary_n8_comp_1p0_gemini_2p5_pro_last_seed2,SUCCESS,2026-04-29T02:25:04.560105,2026-04-29T02:50:21.090328,1516.530223,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1033512833,2,,,gemini-2.5-pro,last,adversary_last,,True,True,4,False,True,,,0,0,0,0,0,8,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gemini-2.5-pro,2,9.1125,72.9,0.4775000000000001,1347.609375,36.7097994410212,1337,1448,1448.0,0.0,10.414285714285716,72.9,7
818,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0818_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0818_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_first_seed2,SUCCESS,2026-04-28T23:25:28.590808,2026-04-28T23:58:10.351949,1961.761141,game1,item_allocation,homogeneous_adversary,8,20,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,399764348,2,,,gpt-5.4-high,first,adversary_first,,True,True,1,False,True,,,0,0,0,0,0,8,gpt-5.4-high+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,12.5,100.0,0.325,2363.484375,48.61568034081185,1337,1484,1484.0,27.0,10.428571428571429,73.0,7
842,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0842_game1_homogeneous_control_n10_comp_0p0_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0842_game1_homogeneous_control_n10_comp_0p0_seed2,SUCCESS,2026-04-29T00:21:55.187729,2026-04-29T00:27:29.171295,333.983566,game1,item_allocation,homogeneous_control,10,25,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,487607241,2,,,,,homogeneous_control,,True,True,1,False,True,,,0,0,0,0,0,10,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,1,100.0,1000.0,0.0,0.0,0.0,1337,1337,,,,,0
844,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0844_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0844_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-29T00:26:37.539427,2026-04-29T00:32:52.049507,374.51008,game1,item_allocation,homogeneous_adversary,10,25,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1710329008,2,,,amazon-nova-micro-v1.0,first,adversary_first,,True,True,1,False,True,,,0,0,0,1,0,10,amazon-nova-micro-v1.0+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,100.0,1000.0,0.0,846.8099999999998,29.099999999999998,1240,1337,1240.0,100.0,100.0,900.0,9
845,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0845_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0845_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_last_seed1,SUCCESS,2026-04-28T10:28:09.124283,2026-04-28T10:32:53.945772,284.821489,game1,item_allocation,homogeneous_adversary,10,25,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,2015810747,1,,,amazon-nova-micro-v1.0,last,adversary_last,,True,True,1,False,True,,,0,0,0,2,0,10,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+amazon-nova-micro-v1.0,2,100.0,1000.0,0.0,846.8100000000001,29.1,1240,1337,1240.0,100.0,100.0,900.0,9
846,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0846_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0846_game1_homogeneous_adversary_n10_comp_0p0_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-29T00:27:09.922433,2026-04-29T00:33:06.691147,356.768714,game1,item_allocation,homogeneous_adversary,10,25,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1953497973,2,,,amazon-nova-micro-v1.0,last,adversary_last,,True,True,1,False,True,,,0,0,0,1,0,10,gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+amazon-nova-micro-v1.0,2,90.0,900.0,0.1,846.8100000000001,29.1,1240,1337,1240.0,100.0,88.88888888888889,800.0,9
847,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0847_game1_homogeneous_adversary_n10_comp_0p0_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0847_game1_homogeneous_adversary_n10_comp_0p0_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-29T00:28:12.052497,2026-04-29T00:33:04.545485,292.492988,game1,item_allocation,homogeneous_adversary,10,25,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1557883701,1,,,gpt-4o-mini-2024-07-18,first,adversary_first,,True,True,1,False,True,,,0,0,0,2,0,10,gpt-4o-mini-2024-07-18+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano+gpt-5-nano,2,90.0,900.0,0.1,36.0,6.0,1317,1337,1317.0,100.0,88.88888888888889,800.0,9
