run_id,config_id,proposal_family,condition_role,same_model,n_agents,competition_level,replicate_id,field_id,random_seed,position,agent_id,utility,run_mean_utility,utility_minus_run_mean,consensus_reached,final_round,result_path,output_dir
config_0120,120,proposal1_invasion,control,gpt-5-nano,5,0.5,10,,5789,4,Agent_4,42.300000000000004,29.160000000000004,13.14,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p5/rep_10/control
config_0120,120,proposal1_invasion,control,gpt-5-nano,5,0.5,10,,5789,5,Agent_5,14.4,29.160000000000004,-14.760000000000003,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p5/rep_10/control
config_0136,136,proposal1_invasion,control,gpt-5-nano,5,0.9,8,,5997,1,Agent_1,39.0,30.8,8.2,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control
config_0136,136,proposal1_invasion,control,gpt-5-nano,5,0.9,8,,5997,2,Agent_2,37.0,30.8,6.199999999999999,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control
config_0136,136,proposal1_invasion,control,gpt-5-nano,5,0.9,8,,5997,3,Agent_3,28.0,30.8,-2.8000000000000007,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control
config_0136,136,proposal1_invasion,control,gpt-5-nano,5,0.9,8,,5997,4,Agent_4,21.0,30.8,-9.8,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control
config_0136,136,proposal1_invasion,control,gpt-5-nano,5,0.9,8,,5997,5,Agent_5,29.0,30.8,-1.8000000000000007,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_08/control
config_0138,138,proposal1_invasion,control,gpt-5-nano,5,0.9,9,,6023,1,Agent_1,45.9,30.96,14.939999999999998,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control
config_0138,138,proposal1_invasion,control,gpt-5-nano,5,0.9,9,,6023,2,Agent_2,37.800000000000004,30.96,6.840000000000003,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control
config_0138,138,proposal1_invasion,control,gpt-5-nano,5,0.9,9,,6023,3,Agent_3,29.7,30.96,-1.2600000000000016,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control
config_0138,138,proposal1_invasion,control,gpt-5-nano,5,0.9,9,,6023,4,Agent_4,24.3,30.96,-6.66,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control
config_0138,138,proposal1_invasion,control,gpt-5-nano,5,0.9,9,,6023,5,Agent_5,17.1,30.96,-13.86,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_09/control
config_0140,140,proposal1_invasion,control,gpt-5-nano,5,0.9,10,,6049,1,Agent_1,35.4294,23.75082,11.67858,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control
config_0140,140,proposal1_invasion,control,gpt-5-nano,5,0.9,10,,6049,2,Agent_2,32.1489,23.75082,8.398079999999997,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control
config_0140,140,proposal1_invasion,control,gpt-5-nano,5,0.9,10,,6049,3,Agent_3,20.339100000000002,23.75082,-3.411719999999999,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control
config_0140,140,proposal1_invasion,control,gpt-5-nano,5,0.9,10,,6049,4,Agent_4,13.7781,23.75082,-9.97272,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control
config_0140,140,proposal1_invasion,control,gpt-5-nano,5,0.9,10,,6049,5,Agent_5,17.058600000000002,23.75082,-6.692219999999999,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_0p9/rep_10/control
config_0144,144,proposal1_invasion,control,gpt-5-nano,5,1.0,2,,6101,1,Agent_1,30.78,24.138,6.6419999999999995,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control
config_0144,144,proposal1_invasion,control,gpt-5-nano,5,1.0,2,,6101,2,Agent_2,34.02,24.138,9.882000000000001,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control
config_0144,144,proposal1_invasion,control,gpt-5-nano,5,1.0,2,,6101,3,Agent_3,40.5,24.138,16.362,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control
config_0144,144,proposal1_invasion,control,gpt-5-nano,5,1.0,2,,6101,4,Agent_4,1.62,24.138,-22.518,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control
config_0144,144,proposal1_invasion,control,gpt-5-nano,5,1.0,2,,6101,5,Agent_5,13.770000000000001,24.138,-10.368,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_02/control
config_0146,146,proposal1_invasion,control,gpt-5-nano,5,1.0,3,,6127,1,Agent_1,48.114000000000004,27.2646,20.849400000000003,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control
config_0146,146,proposal1_invasion,control,gpt-5-nano,5,1.0,3,,6127,2,Agent_2,31.347000000000005,27.2646,4.082400000000003,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control
config_0146,146,proposal1_invasion,control,gpt-5-nano,5,1.0,3,,6127,3,Agent_3,34.992000000000004,27.2646,7.727400000000003,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control
config_0146,146,proposal1_invasion,control,gpt-5-nano,5,1.0,3,,6127,4,Agent_4,8.019000000000002,27.2646,-19.2456,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control
config_0146,146,proposal1_invasion,control,gpt-5-nano,5,1.0,3,,6127,5,Agent_5,13.851000000000003,27.2646,-13.413599999999999,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_03/control
config_0148,148,proposal1_invasion,control,gpt-5-nano,5,1.0,4,,6153,1,Agent_1,46.0,29.6,16.4,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control
config_0148,148,proposal1_invasion,control,gpt-5-nano,5,1.0,4,,6153,2,Agent_2,28.0,29.6,-1.6000000000000014,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control
config_0148,148,proposal1_invasion,control,gpt-5-nano,5,1.0,4,,6153,3,Agent_3,21.0,29.6,-8.600000000000001,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control
config_0148,148,proposal1_invasion,control,gpt-5-nano,5,1.0,4,,6153,4,Agent_4,46.0,29.6,16.4,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control
config_0148,148,proposal1_invasion,control,gpt-5-nano,5,1.0,4,,6153,5,Agent_5,7.0,29.6,-22.6,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_04/control
config_0150,150,proposal1_invasion,control,gpt-5-nano,5,1.0,5,,6179,1,Agent_1,61.0,25.8,35.2,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control
config_0150,150,proposal1_invasion,control,gpt-5-nano,5,1.0,5,,6179,2,Agent_2,30.0,25.8,4.199999999999999,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control
config_0150,150,proposal1_invasion,control,gpt-5-nano,5,1.0,5,,6179,3,Agent_3,13.0,25.8,-12.8,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control
config_0150,150,proposal1_invasion,control,gpt-5-nano,5,1.0,5,,6179,4,Agent_4,11.0,25.8,-14.8,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control
config_0150,150,proposal1_invasion,control,gpt-5-nano,5,1.0,5,,6179,5,Agent_5,14.0,25.8,-11.8,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_05/control
config_0154,154,proposal1_invasion,control,gpt-5-nano,5,1.0,7,,6231,1,Agent_1,14.580000000000002,21.87,-7.289999999999999,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control
config_0154,154,proposal1_invasion,control,gpt-5-nano,5,1.0,7,,6231,2,Agent_2,26.973000000000003,21.87,5.1030000000000015,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control
config_0154,154,proposal1_invasion,control,gpt-5-nano,5,1.0,7,,6231,3,Agent_3,28.431000000000004,21.87,6.5610000000000035,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control
config_0154,154,proposal1_invasion,control,gpt-5-nano,5,1.0,7,,6231,4,Agent_4,12.393,21.87,-9.477,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control
config_0154,154,proposal1_invasion,control,gpt-5-nano,5,1.0,7,,6231,5,Agent_5,26.973000000000003,21.87,5.1030000000000015,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6-thinking/n_5/comp_1/rep_07/control
config_0162,162,proposal1_invasion,control,gpt-5-nano,3,0.0,1,,6335,1,Agent_1,90.0,90.0,0.0,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control
config_0162,162,proposal1_invasion,control,gpt-5-nano,3,0.0,1,,6335,2,Agent_2,90.0,90.0,0.0,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control
config_0162,162,proposal1_invasion,control,gpt-5-nano,3,0.0,1,,6335,3,Agent_3,90.0,90.0,0.0,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_01/control
config_0164,164,proposal1_invasion,control,gpt-5-nano,3,0.0,2,,6361,1,Agent_1,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control
config_0164,164,proposal1_invasion,control,gpt-5-nano,3,0.0,2,,6361,2,Agent_2,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control
config_0164,164,proposal1_invasion,control,gpt-5-nano,3,0.0,2,,6361,3,Agent_3,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_02/control
config_0166,166,proposal1_invasion,control,gpt-5-nano,3,0.0,3,,6387,1,Agent_1,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control
config_0166,166,proposal1_invasion,control,gpt-5-nano,3,0.0,3,,6387,2,Agent_2,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control
config_0166,166,proposal1_invasion,control,gpt-5-nano,3,0.0,3,,6387,3,Agent_3,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_03/control
config_0168,168,proposal1_invasion,control,gpt-5-nano,3,0.0,4,,6413,1,Agent_1,81.0,81.0,0.0,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control
config_0168,168,proposal1_invasion,control,gpt-5-nano,3,0.0,4,,6413,2,Agent_2,81.0,81.0,0.0,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control
config_0168,168,proposal1_invasion,control,gpt-5-nano,3,0.0,4,,6413,3,Agent_3,81.0,81.0,0.0,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_04/control
