pairing_id,proposal_family,focal_model,baseline_model,n_agents,competition_level,replicate_id,field_id,random_seed,status,focal_output_dir,control_output_dir,ecology_models,focal_agent_utility,control_agent_utility,utility_advantage_vs_nano,focal_consensus_reached,control_consensus_reached,focal_final_round,control_final_round,elo,short_name
proposal1|command-r-plus-08-2024|n5|comp0.5|rep9,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.5,9.0,,53603,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p5/rep_09/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p5/rep_09/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep1,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,1.0,,53655,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_01/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_01/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep10,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,10.0,,53889,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_10/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_10/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep2,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,2.0,,53681,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_02/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_02/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep3,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,3.0,,53707,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_03/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_03/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep4,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,4.0,,53733,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_04/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_04/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep5,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,5.0,,53759,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_05/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_05/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep6,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,6.0,,53785,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_06/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_06/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep7,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,7.0,,53811,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_07/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_07/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep8,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,8.0,,53837,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_08/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_08/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp0.9|rep9,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,0.9,9.0,,53863,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_09/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_0p9/rep_09/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep1,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,1.0,,53915,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_01/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_01/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep10,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,10.0,,54149,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_10/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_10/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep2,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,2.0,,53941,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_02/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_02/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep3,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,3.0,,53967,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_03/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_03/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep4,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,4.0,,53993,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_04/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_04/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep5,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,5.0,,54019,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_05/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_05/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep6,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,6.0,,54045,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_06/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_06/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep7,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,7.0,,54071,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_07/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_07/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep8,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,8.0,,54097,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_08/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_08/control,[],,,,,,,,1276,Command R+
proposal1|command-r-plus-08-2024|n5|comp1.0|rep9,proposal1_invasion,command-r-plus-08-2024,gpt-5-nano,5,1.0,9.0,,54123,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_09/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_command-r-plus-08-2024/n_5/comp_1/rep_09/control,[],,,,,,,,1276,Command R+
proposal1|deepseek-r1|n3|comp0.0|rep1,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,1.0,,27135,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_01/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_01/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep10,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,10.0,,27369,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_10/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_10/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep2,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,2.0,,27161,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_02/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_02/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep3,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,3.0,,27187,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_03/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_03/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep4,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,4.0,,27213,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_04/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_04/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep5,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,5.0,,27239,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_05/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_05/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep6,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,6.0,,27265,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_06/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_06/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep7,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,7.0,,27291,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_07/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_07/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep8,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,8.0,,27317,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_08/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_08/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.0|rep9,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.0,9.0,,27343,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_09/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0/rep_09/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep1,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,1.0,,27395,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_01/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_01/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep10,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,10.0,,27629,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_10/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_10/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep2,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,2.0,,27421,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_02/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_02/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep3,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,3.0,,27447,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_03/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_03/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep4,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,4.0,,27473,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_04/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_04/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep5,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,5.0,,27499,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_05/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_05/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep6,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,6.0,,27525,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_06/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_06/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep7,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,7.0,,27551,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_07/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_07/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep8,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,8.0,,27577,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_08/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_08/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.5|rep9,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.5,9.0,,27603,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_09/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p5/rep_09/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep1,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,1.0,,27655,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_01/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_01/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep10,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,10.0,,27889,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_10/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_10/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep2,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,2.0,,27681,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_02/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_02/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep3,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,3.0,,27707,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_03/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_03/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep4,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,4.0,,27733,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_04/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_04/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep5,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,5.0,,27759,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_05/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_05/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep6,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,6.0,,27785,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_06/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_06/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep7,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,7.0,,27811,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_07/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_07/control,[],,,,,,,,1398,DeepSeek R1
proposal1|deepseek-r1|n3|comp0.9|rep8,proposal1_invasion,deepseek-r1,gpt-5-nano,3,0.9,8.0,,27837,INCOMPLETE,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_08/focal,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_deepseek-r1/n_3/comp_0p9/rep_08/control,[],,,,,,,,1398,DeepSeek R1
