config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,mean_utility,sum_utility,utility_gini,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
50,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0050_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0050_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-27T04:16:43.115158,2026-04-27T04:17:49.930721,66.815563,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1157905321,2.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-5-nano,2,80.5,161.0,0.09006211180124224,100.0,10.0,1317,1337,1317.0,66.0,95.0,95.0,1
51,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0051_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0051_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_last_seed1,SUCCESS,2026-04-27T04:16:42.276294,2026-04-27T04:17:40.004172,57.727878,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,295048020,1.0,,,gpt-4o-mini-2024-07-18,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+gpt-4o-mini-2024-07-18,2,87.0,174.0,0.04597701149425287,100.0,10.0,1317,1337,1317.0,95.0,79.0,79.0,1
52,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0052_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0052_game1_homogeneous_adversary_n2_comp_0p25_gpt_4o_mini_2024_07_18_last_seed2,SUCCESS,2026-04-27T04:16:42.256545,2026-04-27T04:17:37.181633,54.925088,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1426513291,2.0,,,gpt-4o-mini-2024-07-18,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+gpt-4o-mini-2024-07-18,2,82.0,164.0,0.036585365853658534,100.0,10.0,1317,1337,1317.0,88.0,76.0,76.0,1
55,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0055_game1_homogeneous_adversary_n2_comp_0p25_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0055_game1_homogeneous_adversary_n2_comp_0p25_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T04:17:12.977425,2026-04-27T04:18:26.903509,73.926084,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1805461568,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,86.5,173.0,0.06069364161849711,676.0,26.0,1337,1389,1389.0,97.0,76.0,76.0,1
72,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0072_game1_heterogeneous_random_n2_comp_0p25_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0072_game1_heterogeneous_random_n2_comp_0p25_run08,SUCCESS,2026-04-27T04:21:17.555226,2026-04-27T04:23:29.737151,132.181925,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1956279914,,8.0,60428277.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+command-r-plus-08-2024,2,84.5,169.0,0.05621301775147929,529.0,23.0,1276,1322,,,,,0
75,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0075_game1_heterogeneous_random_n2_comp_0p25_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0075_game1_heterogeneous_random_n2_comp_0p25_run11,SUCCESS,2026-04-27T04:21:49.142938,2026-04-27T04:22:36.490155,47.347217,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,151549431,,11.0,163868470.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-4o-2024-05-13,2,81.0,162.0,0.07407407407407407,484.0,22.0,1345,1389,,,,,0
76,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12,SUCCESS,2026-04-27T04:22:18.032554,2026-04-27T04:24:10.037925,112.005371,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1093122550,,12.0,1332231533.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-4o-mini-2024-07-18,2,78.30000000000001,156.60000000000002,0.04597701149425284,1482.25,38.5,1240,1317,,,,,0
78,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14,SUCCESS,2026-04-27T04:23:19.739867,2026-04-27T04:24:27.671027,67.93116,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1623862123,,14.0,92102140.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-opus-4-6+amazon-nova-micro-v1.0,2,77.0,154.0,0.006493506493506494,16770.25,129.5,1240,1499,,,,,0
79,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15,SUCCESS,2026-04-27T04:23:50.451676,2026-04-27T04:27:44.027819,233.576143,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,581099422,,15.0,2013346279.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,gemma-3-27b-it+qwen3-max-preview,2,71.55000000000001,143.10000000000002,0.07232704402515723,1225.0,35.0,1365,1435,,,,,0
80,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16,SUCCESS,2026-04-27T04:24:21.633290,2026-04-27T04:26:59.505269,157.871979,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,98665184,,16.0,830871096.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemma-3-27b-it+deepseek-v3,2,82.0,164.0,0.006097560975609756,12.25,3.5,1358,1365,,,,,0
81,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0081_game1_heterogeneous_random_n2_comp_0p25_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0081_game1_heterogeneous_random_n2_comp_0p25_run17,SUCCESS,2026-04-27T04:24:21.014666,2026-04-27T04:25:18.552804,57.538138,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,97486789,,17.0,386181498.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,5,0,2,claude-haiku-4-5-20251001+amazon-nova-pro-v1.0,2,57.0,114.0,0.10526315789473684,3422.25,58.5,1290,1407,,,,,0
84,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20,SUCCESS,2026-04-27T04:26:24.265124,2026-04-27T04:27:28.238868,63.973744,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1276349061,,20.0,713185411.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+llama-3.3-70b-instruct,2,81.0,162.0,0.07407407407407407,4.0,2.0,1318,1322,,,,,0
86,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2,SUCCESS,2026-04-27T04:27:54.094816,2026-04-27T04:28:47.959817,53.865001,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,212005066,2.0,,,,,homogeneous_control,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+gpt-5-nano,1,77.0,154.0,0.05844155844155844,0.0,0.0,1337,1337,,,,,0
88,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0088_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0088_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-27T04:28:24.656006,2026-04-27T04:29:21.402309,56.746303,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2042633975,2.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,5,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,49.0,98.0,0.08163265306122448,2352.25,48.5,1240,1337,1240.0,41.0,57.0,57.0,1
90,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T04:29:27.056132,2026-04-27T04:33:11.901906,224.845774,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,18702381,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,73.5,147.0,0.04421768707482993,2352.25,48.5,1240,1337,1240.0,80.0,67.0,67.0,1
91,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-27T04:29:26.733694,2026-04-27T04:30:28.284597,61.550903,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,468480557,1.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-5-nano,2,69.0,138.0,0.057971014492753624,100.0,10.0,1317,1337,1317.0,61.0,77.0,77.0,1
92,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-27T04:30:28.330629,2026-04-27T04:31:29.985130,61.654501,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,963917709,2.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-5-nano,2,70.0,140.0,0.06428571428571428,100.0,10.0,1317,1337,1317.0,61.0,79.0,79.0,1
95,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T04:33:01.881934,2026-04-27T04:35:33.487660,151.605726,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1444551757,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,2,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,65.7,131.4,0.08904109589041098,676.0,26.0,1337,1389,1389.0,54.0,77.4,77.4,1
96,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T04:33:29.940571,2026-04-27T04:34:25.204187,55.263616,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1045518753,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,76.0,152.0,0.05921052631578947,676.0,26.0,1337,1389,1389.0,85.0,67.0,67.0,1
97,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T04:33:31.051082,2026-04-27T04:34:37.467195,66.416113,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1396452164,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,78.0,156.0,0.0641025641025641,676.0,26.0,1337,1389,1389.0,88.0,68.0,68.0,1
98,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T04:34:30.960657,2026-04-27T04:35:40.080262,69.119605,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1136993609,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,70.5,141.0,0.05319148936170213,676.0,26.0,1337,1389,1389.0,78.0,63.0,63.0,1
109,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03,SUCCESS,2026-04-27T04:44:42.387913,2026-04-27T04:53:30.956908,528.568995,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1927619494,,3.0,726728785.0,,,sampled_random_order,768,True,True,3,True,True,0,0,0,0,0,0,0,2,claude-3-haiku-20240307+deepseek-v3,2,61.155,122.31,0.043046357615894044,2401.0,49.0,1260,1358,,,,,0
110,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04,SUCCESS,2026-04-27T04:53:49.954384,2026-04-27T05:02:07.470806,497.516422,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1174032625,,4.0,1592021404.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,deepseek-r1-0528+gpt-4o-mini-2024-07-18,2,76.5,153.0,0.08823529411764706,2756.25,52.5,1317,1422,,,,,0
111,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05,SUCCESS,2026-04-27T05:02:27.664074,2026-04-27T05:04:28.162271,120.498197,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2038194832,,5.0,853064018.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+deepseek-v3,2,78.0,156.0,0.07051282051282051,324.0,18.0,1322,1358,,,,,0
113,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07,SUCCESS,2026-04-27T05:04:31.773563,2026-04-27T05:24:17.275905,1185.502342,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1120302137,,7.0,454703383.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemini-3-pro+gpt-4o-mini-2024-07-18,2,72.0,144.0,0.0625,7140.25,84.5,1317,1486,,,,,0
114,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08,SUCCESS,2026-04-27T05:05:33.608746,2026-04-27T05:10:44.861988,311.253242,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,462503881,,8.0,1286556302.0,,,sampled_random_order,768,True,True,4,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+command-r-plus-08-2024,2,53.581500000000005,107.16300000000001,0.057823129251700675,420.25,20.5,1276,1317,,,,,0
115,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0115_game1_heterogeneous_random_n2_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0115_game1_heterogeneous_random_n2_comp_0p5_run09,SUCCESS,2026-04-27T05:11:12.582527,2026-04-27T05:15:49.141682,276.559155,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1832805158,,9.0,1889296318.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,1,0,2,deepseek-v3+gemma-3-27b-it,2,64.35000000000001,128.70000000000002,0.06643356643356643,12.25,3.5,1358,1365,,,,,0
116,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0116_game1_heterogeneous_random_n2_comp_0p5_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0116_game1_heterogeneous_random_n2_comp_0p5_run10,SUCCESS,2026-04-27T05:16:17.303150,2026-04-27T05:21:34.305364,317.002214,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1645248376,,10.0,868486447.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,gpt-5.4-high+gpt-4o-2024-05-13,2,61.650000000000006,123.30000000000001,0.04744525547445253,4830.25,69.5,1345,1484,,,,,0
120,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0120_game1_heterogeneous_random_n2_comp_0p5_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0120_game1_heterogeneous_random_n2_comp_0p5_run14,SUCCESS,2026-04-27T05:33:58.331224,2026-04-27T05:34:30.409525,32.078301,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,189622578,,14.0,1271308718.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-4.1-nano-2025-04-14,2,70.5,141.0,0.08865248226950355,1681.0,41.0,1240,1322,,,,,0
122,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0122_game1_heterogeneous_random_n2_comp_0p5_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0122_game1_heterogeneous_random_n2_comp_0p5_run16,SUCCESS,2026-04-27T05:37:31.603313,2026-04-27T05:42:02.877689,271.274376,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,637440148,,16.0,1922241671.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-pro-v1.0+gemini-2.5-pro,2,76.5,153.0,0.029411764705882353,6241.0,79.0,1290,1448,,,,,0
123,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0123_game1_heterogeneous_random_n2_comp_0p5_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0123_game1_heterogeneous_random_n2_comp_0p5_run17,SUCCESS,2026-04-27T05:42:35.884631,2026-04-27T05:43:44.369514,68.484883,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1971095435,,17.0,2021518219.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-haiku-4-5-20251001+claude-sonnet-4-20250514,2,74.5,149.0,0.06375838926174497,81.0,9.0,1389,1407,,,,,0
125,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0125_game1_heterogeneous_random_n2_comp_0p5_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0125_game1_heterogeneous_random_n2_comp_0p5_run19,SUCCESS,2026-04-27T06:11:29.552408,2026-04-27T06:12:48.687818,79.13541,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,653381125,,19.0,232891071.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-4o-mini-2024-07-18,2,65.7,131.4,0.0821917808219178,1482.25,38.5,1240,1317,,,,,0
