config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
76,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12,SUCCESS,2026-04-27T04:22:18.032554,2026-04-27T04:24:10.037925,112.005371,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1093122550,,12.0,1332231533.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,71.10000000000001
76,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12,SUCCESS,2026-04-27T04:22:18.032554,2026-04-27T04:24:10.037925,112.005371,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1093122550,,12.0,1332231533.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,85.5
78,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14,SUCCESS,2026-04-27T04:23:19.739867,2026-04-27T04:24:27.671027,67.93116,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1623862123,,14.0,92102140.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-opus-4-6,Opus 4.6,heterogeneous_random_agent,1499,78.0
78,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14,SUCCESS,2026-04-27T04:23:19.739867,2026-04-27T04:24:27.671027,67.93116,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1623862123,,14.0,92102140.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,76.0
79,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15,SUCCESS,2026-04-27T04:23:50.451676,2026-04-27T04:27:44.027819,233.576143,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,581099422,,15.0,2013346279.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,gemma-3-27b-it,Gemma 3 27B,heterogeneous_random_agent,1365,81.9
79,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15,SUCCESS,2026-04-27T04:23:50.451676,2026-04-27T04:27:44.027819,233.576143,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,581099422,,15.0,2013346279.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,qwen3-max-preview,Qwen3 Max,heterogeneous_random_agent,1435,61.2
80,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16,SUCCESS,2026-04-27T04:24:21.633290,2026-04-27T04:26:59.505269,157.871979,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,98665184,,16.0,830871096.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gemma-3-27b-it,Gemma 3 27B,heterogeneous_random_agent,1365,81.0
80,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16,SUCCESS,2026-04-27T04:24:21.633290,2026-04-27T04:26:59.505269,157.871979,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,98665184,,16.0,830871096.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,83.0
84,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20,SUCCESS,2026-04-27T04:26:24.265124,2026-04-27T04:27:28.238868,63.973744,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1276349061,,20.0,713185411.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,69.0
84,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20,SUCCESS,2026-04-27T04:26:24.265124,2026-04-27T04:27:28.238868,63.973744,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1276349061,,20.0,713185411.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,llama-3.3-70b-instruct,Llama 3.3 70B,heterogeneous_random_agent,1318,93.0
86,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2,SUCCESS,2026-04-27T04:27:54.094816,2026-04-27T04:28:47.959817,53.865001,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,212005066,2.0,,,,,homogeneous_control,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline_control,1337,68.0
86,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0086_game1_homogeneous_control_n2_comp_0p5_seed2,SUCCESS,2026-04-27T04:27:54.094816,2026-04-27T04:28:47.959817,53.865001,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,212005066,2.0,,,,,homogeneous_control,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline_control,1337,86.0
90,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T04:29:27.056132,2026-04-27T04:33:11.901906,224.845774,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,18702381,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,67.0
90,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0090_game1_homogeneous_adversary_n2_comp_0p5_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T04:29:27.056132,2026-04-27T04:33:11.901906,224.845774,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,18702381,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,adversary,1240,80.0
91,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-27T04:29:26.733694,2026-04-27T04:30:28.284597,61.550903,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,468480557,1.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-mini-2024-07-18,GPT-4o mini,adversary,1317,61.0
91,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0091_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-27T04:29:26.733694,2026-04-27T04:30:28.284597,61.550903,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,468480557,1.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,77.0
92,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-27T04:30:28.330629,2026-04-27T04:31:29.985130,61.654501,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,963917709,2.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-mini-2024-07-18,GPT-4o mini,adversary,1317,61.0
92,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0092_game1_homogeneous_adversary_n2_comp_0p5_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-27T04:30:28.330629,2026-04-27T04:31:29.985130,61.654501,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,963917709,2.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,79.0
95,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T04:33:01.881934,2026-04-27T04:35:33.487660,151.605726,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1444551757,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,54.0
95,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0095_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T04:33:01.881934,2026-04-27T04:35:33.487660,151.605726,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1444551757,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,77.4
96,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T04:33:29.940571,2026-04-27T04:34:25.204187,55.263616,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1045518753,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,85.0
96,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T04:33:29.940571,2026-04-27T04:34:25.204187,55.263616,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1045518753,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,67.0
97,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T04:33:31.051082,2026-04-27T04:34:37.467195,66.416113,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1396452164,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,68.0
97,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T04:33:31.051082,2026-04-27T04:34:37.467195,66.416113,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1396452164,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,88.0
98,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T04:34:30.960657,2026-04-27T04:35:40.080262,69.119605,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1136993609,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,63.0
98,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T04:34:30.960657,2026-04-27T04:35:40.080262,69.119605,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1136993609,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,78.0
109,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03,SUCCESS,2026-04-27T04:44:42.387913,2026-04-27T04:53:30.956908,528.568995,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1927619494,,3.0,726728785.0,,,sampled_random_order,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-3-haiku-20240307,Claude 3 Haiku,heterogeneous_random_agent,1260,55.89
109,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03,SUCCESS,2026-04-27T04:44:42.387913,2026-04-27T04:53:30.956908,528.568995,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1927619494,,3.0,726728785.0,,,sampled_random_order,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_2,2,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,66.42
110,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04,SUCCESS,2026-04-27T04:53:49.954384,2026-04-27T05:02:07.470806,497.516422,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1174032625,,4.0,1592021404.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,deepseek-r1-0528,DeepSeek R1-0528,heterogeneous_random_agent,1422,63.0
110,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04,SUCCESS,2026-04-27T04:53:49.954384,2026-04-27T05:02:07.470806,497.516422,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1174032625,,4.0,1592021404.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,90.0
111,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05,SUCCESS,2026-04-27T05:02:27.664074,2026-04-27T05:04:28.162271,120.498197,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2038194832,,5.0,853064018.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,67.0
111,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05,SUCCESS,2026-04-27T05:02:27.664074,2026-04-27T05:04:28.162271,120.498197,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2038194832,,5.0,853064018.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,89.0
113,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07,SUCCESS,2026-04-27T05:04:31.773563,2026-04-27T05:24:17.275905,1185.502342,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1120302137,,7.0,454703383.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gemini-3-pro,Gemini 3 Pro,heterogeneous_random_agent,1486,63.0
113,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07,SUCCESS,2026-04-27T05:04:31.773563,2026-04-27T05:24:17.275905,1185.502342,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1120302137,,7.0,454703383.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,81.0
114,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08,SUCCESS,2026-04-27T05:05:33.608746,2026-04-27T05:10:44.861988,311.253242,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,462503881,,8.0,1286556302.0,,,sampled_random_order,768,True,True,4,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,47.385000000000005
