path,roles,audit_ids
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0187_game1_homogeneous_adversary_n2_comp_1p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0188_game1_homogeneous_adversary_n2_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0189_game1_homogeneous_adversary_n2_comp_1p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0190_game1_homogeneous_adversary_n2_comp_1p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28;e29
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0229_game1_homogeneous_adversary_n4_comp_0p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0230_game1_homogeneous_adversary_n4_comp_0p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0231_game1_homogeneous_adversary_n4_comp_0p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0232_game1_homogeneous_adversary_n4_comp_0p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0313_game1_homogeneous_adversary_n4_comp_0p5_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0314_game1_homogeneous_adversary_n4_comp_0p5_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0315_game1_homogeneous_adversary_n4_comp_0p5_gpt_5p4_high_last_seed1/experiment_results.json,data,e28;e29
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0316_game1_homogeneous_adversary_n4_comp_0p5_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0355_game1_homogeneous_adversary_n4_comp_0p75_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0356_game1_homogeneous_adversary_n4_comp_0p75_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0357_game1_homogeneous_adversary_n4_comp_0p75_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0358_game1_homogeneous_adversary_n4_comp_0p75_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0397_game1_homogeneous_adversary_n4_comp_1p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0398_game1_homogeneous_adversary_n4_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0399_game1_homogeneous_adversary_n4_comp_1p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0400_game1_homogeneous_adversary_n4_comp_1p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0439_game1_homogeneous_adversary_n6_comp_0p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0440_game1_homogeneous_adversary_n6_comp_0p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0441_game1_homogeneous_adversary_n6_comp_0p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0442_game1_homogeneous_adversary_n6_comp_0p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0523_game1_homogeneous_adversary_n6_comp_0p5_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0524_game1_homogeneous_adversary_n6_comp_0p5_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0525_game1_homogeneous_adversary_n6_comp_0p5_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0526_game1_homogeneous_adversary_n6_comp_0p5_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0565_game1_homogeneous_adversary_n6_comp_0p75_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0566_game1_homogeneous_adversary_n6_comp_0p75_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0567_game1_homogeneous_adversary_n6_comp_0p75_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0568_game1_homogeneous_adversary_n6_comp_0p75_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0607_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0608_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0609_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_last_seed1/all_interactions.json,data,e26
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0609_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0610_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0649_game1_homogeneous_adversary_n8_comp_0p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0650_game1_homogeneous_adversary_n8_comp_0p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0651_game1_homogeneous_adversary_n8_comp_0p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0652_game1_homogeneous_adversary_n8_comp_0p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0691_game1_homogeneous_adversary_n8_comp_0p25_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0692_game1_homogeneous_adversary_n8_comp_0p25_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0693_game1_homogeneous_adversary_n8_comp_0p25_gpt_5p4_high_last_seed1/experiment_results.json,data,e28;e29
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0694_game1_homogeneous_adversary_n8_comp_0p25_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0733_game1_homogeneous_adversary_n8_comp_0p5_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0734_game1_homogeneous_adversary_n8_comp_0p5_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0735_game1_homogeneous_adversary_n8_comp_0p5_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0736_game1_homogeneous_adversary_n8_comp_0p5_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0775_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0776_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0777_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0778_game1_homogeneous_adversary_n8_comp_0p75_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0817_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0818_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0819_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0820_game1_homogeneous_adversary_n8_comp_1p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0859_game1_homogeneous_adversary_n10_comp_0p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0860_game1_homogeneous_adversary_n10_comp_0p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0861_game1_homogeneous_adversary_n10_comp_0p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0862_game1_homogeneous_adversary_n10_comp_0p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0901_game1_homogeneous_adversary_n10_comp_0p25_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0902_game1_homogeneous_adversary_n10_comp_0p25_gpt_5p4_high_first_seed2/all_interactions.json,data,e26
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0902_game1_homogeneous_adversary_n10_comp_0p25_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0903_game1_homogeneous_adversary_n10_comp_0p25_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0904_game1_homogeneous_adversary_n10_comp_0p25_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0943_game1_homogeneous_adversary_n10_comp_0p5_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0944_game1_homogeneous_adversary_n10_comp_0p5_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0945_game1_homogeneous_adversary_n10_comp_0p5_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0946_game1_homogeneous_adversary_n10_comp_0p5_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0985_game1_homogeneous_adversary_n10_comp_0p75_gpt_5p4_high_first_seed1/all_interactions.json,data,e26
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0985_game1_homogeneous_adversary_n10_comp_0p75_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0986_game1_homogeneous_adversary_n10_comp_0p75_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0987_game1_homogeneous_adversary_n10_comp_0p75_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_0988_game1_homogeneous_adversary_n10_comp_0p75_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1023_game1_homogeneous_adversary_n10_comp_1p0_gemini_2p5_pro_first_seed1/all_interactions.json,data,e26
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1027_game1_homogeneous_adversary_n10_comp_1p0_gpt_5p4_high_first_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1028_game1_homogeneous_adversary_n10_comp_1p0_gpt_5p4_high_first_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1029_game1_homogeneous_adversary_n10_comp_1p0_gpt_5p4_high_last_seed1/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1030_game1_homogeneous_adversary_n10_comp_1p0_gpt_5p4_high_last_seed2/experiment_results.json,data,e28
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1051_game2_homogeneous_control_n2_rho_1p0_theta_0p2_seed1/experiment_results.json,data,e38
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1893_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_first_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1893_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_first_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1894_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_first_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1894_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1895_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_last_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1895_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1896_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_last_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1896_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1897_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1897_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1898_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1898_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1899_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_last_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1899_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_last_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1900_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_last_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1900_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_4o_mini_2024_07_18_last_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1901_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_first_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1901_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_first_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1902_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_first_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1902_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_first_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1903_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_last_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1903_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_last_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1904_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_last_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1904_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_claude_sonnet_4_20250514_last_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1905_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_first_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1905_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_first_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1906_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_first_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1906_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_first_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1907_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_last_seed1/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1907_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_last_seed1/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1908_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_last_seed2/all_interactions.json,provenance,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1908_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gemini_2p5_pro_last_seed2/experiment_results.json,data,e15
/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_production_20260428_085255/runs/config_1909_game3_homogeneous_adversary_n2_sigma_0p2_alpha_0p2_gpt_5p4_high_first_seed1/all_interactions.json,provenance,e15
