game_label,competition_key,competition_value,model,model_short,elo,agent_run_count,final_utility_mean,final_utility_std
game2,"rho=-0.191, theta=0.20",-0.03826113651511191,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,5,80.1146,7.596463045391579
game2,"rho=-0.191, theta=0.20",-0.03826113651511191,gpt-5.4-high,GPT-5.4 High,1484,6,79.5411,7.108132445305158
game2,"rho=-0.191, theta=0.20",-0.03826113651511191,gemini-3.1-pro,gemini-3.1-pro,1494,5,77.28948,10.096921889962305
game2,"rho=-0.191, theta=0.20",-0.03826113651511191,claude-opus-4-6,Opus 4.6,1499,5,79.46158,17.8767844558802
game2,"rho=-0.191, theta=0.20",-0.03826113651511191,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,4,84.04700000000001,4.469653454128179
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,amazon-nova-micro-v1.0,Nova Micro,1240,3,69.89633333333335,17.61658338990092
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-3-haiku-20240307,Claude 3 Haiku,1260,5,66.54339999999999,5.3537914415860515
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,command-r-plus-08-2024,Command R+,1276,6,61.14833333333334,5.064292355963141
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,amazon-nova-pro-v1.0,Nova Pro,1290,4,69.58775,8.739254368461104
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,4,70.45875,6.649907737455213
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,llama-3.3-70b-instruct,Llama 3.3 70B,1318,3,59.431000000000004,13.768613692017075
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,4,62.03725,7.4174382538717465
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-5-nano-high,GPT-5-nano,1337,1,77.14999999999999,
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-4o-2024-05-13,GPT-4o,1345,5,73.2674,7.922074778743259
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,deepseek-v3,DeepSeek V3,1358,5,68.199,11.903551864884697
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,o3-mini-high,o3-mini-high,1363,6,69.86716666666668,4.970909390309445
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gemma-3-27b-it,Gemma 3 27B,1365,3,71.21,11.02496712013237
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-sonnet-4-20250514,Sonnet 4,1389,9,75.06,7.613222560125241
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-haiku-4-5-20251001,Haiku 4.5,1407,6,69.4855,6.8450734912051905
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,deepseek-r1-0528,DeepSeek R1-0528,1422,5,78.2736,6.333400729465965
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,qwen3-max-preview,Qwen3 Max,1435,5,81.53659999999999,6.393842178221166
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gemini-2.5-pro,Gemini 2.5 Pro,1448,7,77.99614285714287,9.247921684151
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-opus-4-5-20251101,Opus 4.5,1468,2,73.21050000000001,7.134000315391077
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,3,77.97666666666667,5.328511361847076
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,7,75.81228571428572,8.329255303132566
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-5.4-high,GPT-5.4 High,1484,3,82.96,7.510971974385199
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,gemini-3.1-pro,gemini-3.1-pro,1494,8,76.0235,9.224276913201845
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-opus-4-6,Opus 4.6,1499,1,78.34,
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,3,73.80133333333333,7.303466323146382
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,amazon-nova-micro-v1.0,Nova Micro,1240,3,72.58500000000001,17.211358197422992
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-3-haiku-20240307,Claude 3 Haiku,1260,4,66.35499999999999,25.217187921468692
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,command-r-plus-08-2024,Command R+,1276,5,78.9546,7.644943479189361
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,amazon-nova-pro-v1.0,Nova Pro,1290,3,68.65466666666667,16.260302036965157
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,4,73.67325,17.035167416749005
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,llama-3.3-70b-instruct,Llama 3.3 70B,1318,5,80.9434,12.70214028421982
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,1,58.932,
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-5-nano-high,GPT-5-nano,1337,2,79.43,21.8354574030406
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-4o-2024-05-13,GPT-4o,1345,3,78.50666666666666,19.669484826332724
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,deepseek-v3,DeepSeek V3,1358,3,83.62299999999999,5.2831016458137405
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,o3-mini-high,o3-mini-high,1363,2,84.43599999999999,0.07919595949288963
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gemma-3-27b-it,Gemma 3 27B,1365,2,90.765,0.6434671708797558
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-sonnet-4-20250514,Sonnet 4,1389,5,76.8366,12.675005001971398
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-haiku-4-5-20251001,Haiku 4.5,1407,1,77.06700000000001,
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,deepseek-r1-0528,DeepSeek R1-0528,1422,1,89.32,
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,qwen3-max-preview,Qwen3 Max,1435,5,87.10220000000001,11.115561398328023
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,82.818,
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-opus-4-5-20251101,Opus 4.5,1468,4,89.39325,6.062074088131885
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,4,86.02699999999999,8.33665616419436
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,2,77.05,22.995112524186535
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-5.4-high,GPT-5.4 High,1484,4,85.795,7.89648060847363
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,gemini-3.1-pro,gemini-3.1-pro,1494,2,83.761,9.021268314377986
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-opus-4-6,Opus 4.6,1499,4,87.36224999999999,7.861015217514844
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,80.1585,6.892169796225273
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,amazon-nova-micro-v1.0,Nova Micro,1240,6,68.40883333333333,6.035787882842361
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-3-haiku-20240307,Claude 3 Haiku,1260,2,72.705,10.613672785610072
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,command-r-plus-08-2024,Command R+,1276,4,59.61874999999999,10.632866009845756
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,amazon-nova-pro-v1.0,Nova Pro,1290,2,71.97,14.283556979968257
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,66.43350000000001,15.725347706807636
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,llama-3.3-70b-instruct,Llama 3.3 70B,1318,2,61.19499999999999,11.815754313627208
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,3,62.99133333333335,10.188367157367912
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-5-nano-high,GPT-5-nano,1337,2,78.35499999999999,2.7930717856868394
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-4o-2024-05-13,GPT-4o,1345,2,73.70500000000001,12.50871895919001
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,deepseek-v3,DeepSeek V3,1358,5,64.73519999999999,7.222838444822086
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,o3-mini-high,o3-mini-high,1363,4,67.88175,14.296622360427186
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gemma-3-27b-it,Gemma 3 27B,1365,2,59.019,12.163650849970999
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-sonnet-4-20250514,Sonnet 4,1389,3,74.43333333333334,11.230393284891361
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,deepseek-r1-0528,DeepSeek R1-0528,1422,6,75.59683333333334,8.808888475095287
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,qwen3-max-preview,Qwen3 Max,1435,1,83.10000000000002,
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gemini-2.5-pro,Gemini 2.5 Pro,1448,4,71.8195,6.713550104080561
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-opus-4-5-20251101,Opus 4.5,1468,3,62.99200000000001,1.9044715802552636
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,3,84.27333333333333,3.9981537405824397
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,5,79.98479999999999,7.5615726671109895
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-5.4-high,GPT-5.4 High,1484,5,79.9,3.362580854046486
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,gemini-3.1-pro,gemini-3.1-pro,1494,2,90.00999999999999,3.577960312803937
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-opus-4-6,Opus 4.6,1499,3,83.88166666666667,11.780887417055363
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,1,78.741,
game2,"rho=-1.000, theta=0.20",-0.2,amazon-nova-micro-v1.0,Nova Micro,1240,4,68.71249999999999,25.65481420058751
game2,"rho=-1.000, theta=0.20",-0.2,claude-3-haiku-20240307,Claude 3 Haiku,1260,2,57.335,31.02077449065383
game2,"rho=-1.000, theta=0.20",-0.2,command-r-plus-08-2024,Command R+,1276,4,73.640625,23.48452697477994
game2,"rho=-1.000, theta=0.20",-0.2,amazon-nova-pro-v1.0,Nova Pro,1290,3,82.27766666666666,8.741218240802214
game2,"rho=-1.000, theta=0.20",-0.2,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,73.05850000000001,16.859546983830853
game2,"rho=-1.000, theta=0.20",-0.2,llama-3.3-70b-instruct,Llama 3.3 70B,1318,3,91.78333333333335,7.296617938013023
game2,"rho=-1.000, theta=0.20",-0.2,gpt-4o-2024-05-13,GPT-4o,1345,2,85.4195,7.255622681755146
game2,"rho=-1.000, theta=0.20",-0.2,deepseek-v3,DeepSeek V3,1358,2,82.269,8.514979859048392
game2,"rho=-1.000, theta=0.20",-0.2,o3-mini-high,o3-mini-high,1363,2,74.970765,7.804952726855561
game2,"rho=-1.000, theta=0.20",-0.2,gemma-3-27b-it,Gemma 3 27B,1365,1,79.83,
game2,"rho=-1.000, theta=0.20",-0.2,qwen3-max-preview,Qwen3 Max,1435,2,95.045,4.27799602617862
game2,"rho=-1.000, theta=0.20",-0.2,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,83.423,0.8301433611130065
game2,"rho=-1.000, theta=0.20",-0.2,claude-opus-4-5-20251101,Opus 4.5,1468,2,88.8585,7.766153777771854
game2,"rho=-1.000, theta=0.20",-0.2,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,2,96.47,2.0081832585698174
game2,"rho=-1.000, theta=0.20",-0.2,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,2,68.36445,18.225747995761388
game2,"rho=-1.000, theta=0.20",-0.2,gpt-5.4-high,GPT-5.4 High,1484,1,94.15,
game2,"rho=-1.000, theta=0.20",-0.2,gemini-3.1-pro,gemini-3.1-pro,1494,2,92.785,2.1001071401240403
game2,"rho=-1.000, theta=0.20",-0.2,claude-opus-4-6,Opus 4.6,1499,1,99.59,
game2,"rho=-1.000, theta=0.20",-0.2,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,1,95.56,
game2,"rho=-1.000, theta=0.80",-0.8,amazon-nova-micro-v1.0,Nova Micro,1240,3,55.931666666666665,16.521879685233557
game2,"rho=-1.000, theta=0.80",-0.8,claude-3-haiku-20240307,Claude 3 Haiku,1260,3,66.73,17.7441004280296
game2,"rho=-1.000, theta=0.80",-0.8,command-r-plus-08-2024,Command R+,1276,4,74.3284,19.997107180123162
game2,"rho=-1.000, theta=0.80",-0.8,amazon-nova-pro-v1.0,Nova Pro,1290,1,80.10000000000001,
game2,"rho=-1.000, theta=0.80",-0.8,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,53.59569915,14.275497164744248
game2,"rho=-1.000, theta=0.80",-0.8,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,2,60.209999999999994,15.853334034202387
game2,"rho=-1.000, theta=0.80",-0.8,gpt-4o-2024-05-13,GPT-4o,1345,4,83.4425,15.205482289840946
game2,"rho=-1.000, theta=0.80",-0.8,gemma-3-27b-it,Gemma 3 27B,1365,1,69.507,
game2,"rho=-1.000, theta=0.80",-0.8,claude-haiku-4-5-20251001,Haiku 4.5,1407,1,49.164197400000006,
game2,"rho=-1.000, theta=0.80",-0.8,deepseek-r1-0528,DeepSeek R1-0528,1422,4,88.4925,5.3303681861574965
game2,"rho=-1.000, theta=0.80",-0.8,qwen3-max-preview,Qwen3 Max,1435,1,87.53,
game2,"rho=-1.000, theta=0.80",-0.8,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,80.07750000000001,0.044547727214759206
game2,"rho=-1.000, theta=0.80",-0.8,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,97.31000000000002,
game2,"rho=-1.000, theta=0.80",-0.8,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,3,73.92946666666667,22.585193664286635
game2,"rho=-1.000, theta=0.80",-0.8,gpt-5.4-high,GPT-5.4 High,1484,2,92.655,1.7889801564019812
game2,"rho=-1.000, theta=0.80",-0.8,gemini-3.1-pro,gemini-3.1-pro,1494,2,85.60000000000001,14.00071426749363
game2,"rho=-1.000, theta=0.80",-0.8,claude-opus-4-6,Opus 4.6,1499,2,63.109350000000006,19.75182585091819
game2,"rho=-1.000, theta=0.80",-0.8,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,67.33485,10.148608655623688
game2,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,Nova Micro,1240,22,91.28981818181818,6.729966812600287
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-3-haiku-20240307,Claude 3 Haiku,1260,19,91.64978947368421,9.627521473930559
game2,"rho=0.900, theta=0.20",0.18000000000000002,command-r-plus-08-2024,Command R+,1276,22,92.32790909090909,5.501799540315712
game2,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-pro-v1.0,Nova Pro,1290,21,92.39790476190475,6.3730919725417605
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,12,89.63675,7.107461394708571
game2,"rho=0.900, theta=0.20",0.18000000000000002,llama-3.3-70b-instruct,Llama 3.3 70B,1318,20,91.84185,5.6919661321901724
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,15,86.0678,13.850524622348628
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5-nano-high,GPT-5-nano,1337,16,91.5231875,7.851063233462922
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-2024-05-13,GPT-4o,1345,20,90.17245,6.0999915140148
game2,"rho=0.900, theta=0.20",0.18000000000000002,deepseek-v3,DeepSeek V3,1358,15,93.8334,6.3927386686547925
game2,"rho=0.900, theta=0.20",0.18000000000000002,o3-mini-high,o3-mini-high,1363,18,91.52405555555555,6.487758712712663
game2,"rho=0.900, theta=0.20",0.18000000000000002,gemma-3-27b-it,Gemma 3 27B,1365,16,92.095125,5.82390511455444
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,Sonnet 4,1389,19,93.81394736842105,5.134553042039826
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-haiku-4-5-20251001,Haiku 4.5,1407,24,93.35670833333334,4.799744562760983
game2,"rho=0.900, theta=0.20",0.18000000000000002,deepseek-r1-0528,DeepSeek R1-0528,1422,20,93.8848,5.630841150588248
game2,"rho=0.900, theta=0.20",0.18000000000000002,qwen3-max-preview,Qwen3 Max,1435,17,94.72123529411765,3.1543364502184086
game2,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,Gemini 2.5 Pro,1448,21,95.97009523809523,3.4847180934009856
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-opus-4-5-20251101,Opus 4.5,1468,22,93.72572727272727,3.9326397796344947
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,24,93.916375,5.682572594172769
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,18,96.21555555555555,2.7231625693456074
game2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5.4-high,GPT-5.4 High,1484,21,94.84042857142856,4.014765106098101
game2,"rho=0.900, theta=0.20",0.18000000000000002,gemini-3.1-pro,gemini-3.1-pro,1494,23,96.16352173913043,2.759985307430676
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-opus-4-6,Opus 4.6,1499,20,96.42779999999999,3.6288525749231453
game2,"rho=0.900, theta=0.20",0.18000000000000002,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,17,95.00611764705883,5.218183183378497
game2,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,Nova Micro,1240,29,89.02914137931035,5.954772935788405
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-3-haiku-20240307,Claude 3 Haiku,1260,17,91.24564705882352,4.103910892995492
game2,"rho=0.900, theta=0.80",0.7200000000000001,command-r-plus-08-2024,Command R+,1276,17,91.26717647058823,3.7373948853996932
game2,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-pro-v1.0,Nova Pro,1290,16,90.5745625,4.064053083130187
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,20,91.08085,4.213032990176531
game2,"rho=0.900, theta=0.80",0.7200000000000001,llama-3.3-70b-instruct,Llama 3.3 70B,1318,21,91.83185714285715,3.5659427124634835
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,14,89.45785714285715,6.14710309329203
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5-nano-high,GPT-5-nano,1337,10,92.328,3.0500047358797473
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-2024-05-13,GPT-4o,1345,15,90.27047333333333,5.698337784259877
game2,"rho=0.900, theta=0.80",0.7200000000000001,deepseek-v3,DeepSeek V3,1358,17,91.2715294117647,4.220345707368751
game2,"rho=0.900, theta=0.80",0.7200000000000001,o3-mini-high,o3-mini-high,1363,19,89.4060894736842,5.751570736270876
game2,"rho=0.900, theta=0.80",0.7200000000000001,gemma-3-27b-it,Gemma 3 27B,1365,12,90.46025000000002,4.123902457293656
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,Sonnet 4,1389,27,91.149,5.482459617866644
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-haiku-4-5-20251001,Haiku 4.5,1407,14,91.50571428571428,4.073938189715983
game2,"rho=0.900, theta=0.80",0.7200000000000001,deepseek-r1-0528,DeepSeek R1-0528,1422,16,93.6929375,3.465498626340322
game2,"rho=0.900, theta=0.80",0.7200000000000001,qwen3-max-preview,Qwen3 Max,1435,24,93.03941666666667,4.030434229671808
game2,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,Gemini 2.5 Pro,1448,16,92.18831250000001,3.9275520063393157
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-opus-4-5-20251101,Opus 4.5,1468,20,88.96068,6.630115421524488
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,22,92.9184090909091,3.806335453763909
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,20,93.26345,4.800838670975815
game2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.4-high,GPT-5.4 High,1484,13,95.15538461538462,2.5211856185288943
game2,"rho=0.900, theta=0.80",0.7200000000000001,gemini-3.1-pro,gemini-3.1-pro,1494,14,94.56985714285715,3.7308473332710665
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-opus-4-6,Opus 4.6,1499,18,92.84516666666667,4.0472192668692495
game2,"rho=0.900, theta=0.80",0.7200000000000001,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,23,93.9738391304348,5.368325124344831
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-3-haiku-20240307,Claude 3 Haiku,1260,3,1.2,9.885342685005917
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,command-r-plus-08-2024,Command R+,1276,2,10.36,0.9050966799187797
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,amazon-nova-pro-v1.0,Nova Pro,1290,3,9.666666666666666,11.590225767142474
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,12.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,2,-3.0,4.242640687119285
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-5-nano-high,GPT-5-nano,1337,1,14.4,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-4o-2024-05-13,GPT-4o,1345,2,-0.5,0.7071067811865476
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,deepseek-v3,DeepSeek V3,1358,3,2.985,8.52394714906187
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gemma-3-27b-it,Gemma 3 27B,1365,1,-0.81,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-sonnet-4-20250514,Sonnet 4,1389,4,18.102,13.285792511802475
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-haiku-4-5-20251001,Haiku 4.5,1407,1,45.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,deepseek-r1-0528,DeepSeek R1-0528,1422,1,17.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,qwen3-max-preview,Qwen3 Max,1435,1,45.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,17.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,2,37.75,21.5667568261897
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-5.4-high,GPT-5.4 High,1484,1,5.67,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,gemini-3.1-pro,gemini-3.1-pro,1494,1,10.0,
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-opus-4-6,Opus 4.6,1499,2,31.075,26.763991667910823
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,4,28.0,19.79898987322333
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,amazon-nova-micro-v1.0,Nova Micro,1240,2,23.175,4.136574669941304
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-3-haiku-20240307,Claude 3 Haiku,1260,2,19.5,7.7781745930520225
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,command-r-plus-08-2024,Command R+,1276,1,4.86,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,amazon-nova-pro-v1.0,Nova Pro,1290,2,12.9,9.758073580374356
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,14.4,5.091168824543142
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,1,18.900000000000002,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-5-nano-high,GPT-5-nano,1337,1,23.0,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-4o-2024-05-13,GPT-4o,1345,1,49.0,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,deepseek-v3,DeepSeek V3,1358,2,26.9,16.404877323527902
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,o3-mini-high,o3-mini-high,1363,2,18.4,1.9798989873223323
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,deepseek-r1-0528,DeepSeek R1-0528,1422,1,49.0,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,qwen3-max-preview,Qwen3 Max,1435,1,22.68,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-opus-4-5-20251101,Opus 4.5,1468,5,17.94,14.020271038749572
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,16.0,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,3,20.96666666666667,4.660829682935578
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-5.4-high,GPT-5.4 High,1484,1,15.3,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,gemini-3.1-pro,gemini-3.1-pro,1494,1,5.0,
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-opus-4-6,Opus 4.6,1499,2,12.5,4.949747468305833
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,3,13.25,8.461826044064011
game3,"sigma=0.50, alpha=0.20",0.1,amazon-nova-micro-v1.0,Nova Micro,1240,2,19.6,17.53624817342638
game3,"sigma=0.50, alpha=0.20",0.1,claude-3-haiku-20240307,Claude 3 Haiku,1260,2,-6.3,8.909545442950499
game3,"sigma=0.50, alpha=0.20",0.1,llama-3.3-70b-instruct,Llama 3.3 70B,1318,1,33.300000000000004,
game3,"sigma=0.50, alpha=0.20",0.1,gpt-4o-2024-05-13,GPT-4o,1345,1,30.6,
game3,"sigma=0.50, alpha=0.20",0.1,o3-mini-high,o3-mini-high,1363,1,14.0,
game3,"sigma=0.50, alpha=0.20",0.1,claude-sonnet-4-20250514,Sonnet 4,1389,1,29.7,
