run_id,n_agents,competition_level,first_minus_last,outcome_class,primary_takeaway,transcript_path,result_path
config_0178,3,0.0,-15.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0178.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_09/control/experiment_results.json
config_0180,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0180.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0/rep_10/control/experiment_results.json
config_0182,3,0.5,0.8100000000000023,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0182.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_01/control/experiment_results.json
config_0184,3,0.5,15.746400000000001,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0184.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_02/control/experiment_results.json
config_0186,3,0.5,9.185400000000001,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0186.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_03/control/experiment_results.json
config_0188,3,0.5,33.300000000000004,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0188.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_04/control/experiment_results.json
config_0192,3,0.5,5.904899999999998,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0192.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_06/control/experiment_results.json
config_0194,3,0.5,11.700000000000003,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0194.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_07/control/experiment_results.json
config_0196,3,0.5,72.0,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0196.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_08/control/experiment_results.json
config_0198,3,0.5,-10.530000000000001,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0198.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_09/control/experiment_results.json
config_0200,3,0.5,-25.0,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0200.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_10/control/experiment_results.json
config_0202,3,0.9,14.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0202.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_01/control/experiment_results.json
config_0204,3,0.9,57.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0204.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_02/control/experiment_results.json
config_0206,3,0.9,14.348907000000002,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0206.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_03/control/experiment_results.json
config_0208,3,0.9,26.900100000000005,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0208.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_04/control/experiment_results.json
config_0210,3,0.9,39.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0210.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_05/control/experiment_results.json
config_0212,3,0.9,57.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0212.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_06/control/experiment_results.json
config_0214,3,0.9,-7.652750399999999,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0214.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_07/control/experiment_results.json
config_0216,3,0.9,43.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0216.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_08/control/experiment_results.json
config_0218,3,0.9,24.785999999999994,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0218.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_09/control/experiment_results.json
config_0220,3,0.9,26.344593252000006,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0220.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_10/control/experiment_results.json
config_0222,3,1.0,7.676369999999999,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0222.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_01/control/experiment_results.json
config_0224,3,1.0,44.46900000000001,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0224.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_02/control/experiment_results.json
config_0226,3,1.0,14.580000000000005,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0226.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_03/control/experiment_results.json
config_0228,3,1.0,6.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0228.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_04/control/experiment_results.json
config_0230,3,1.0,2.125764,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0230.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_05/control/experiment_results.json
config_0232,3,1.0,13.122000000000003,first_gt_last,Agent_1 outperforms the last position even though the final allocation does not match Agent_1's formal proposal; this looks more preference/allocation-contingent than a clean proposal-persistence case.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0232.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_06/control/experiment_results.json
config_0234,3,1.0,36.45,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0234.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_07/control/experiment_results.json
config_0238,3,1.0,23.490000000000006,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0238.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_09/control/experiment_results.json
config_0242,5,0.0,-4.373999999999999,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0242.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_01/control/experiment_results.json
config_0244,5,0.0,-14.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0244.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_02/control/experiment_results.json
config_0248,5,0.0,89.10000000000001,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0248.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_04/control/experiment_results.json
config_0250,5,0.0,-8.747999999999998,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0250.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_05/control/experiment_results.json
config_0254,5,0.0,38.0,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0254.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_07/control/experiment_results.json
config_0256,5,0.0,-21.599999999999994,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0256.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_08/control/experiment_results.json
config_0260,5,0.0,1.0,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0260.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_10/control/experiment_results.json
config_0268,5,0.5,-21.0,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0268.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_04/control/experiment_results.json
config_0272,5,0.5,31.5,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0272.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_06/control/experiment_results.json
config_0274,5,0.5,6.48,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0274.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_07/control/experiment_results.json
config_0284,5,0.9,31.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0284.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_02/control/experiment_results.json
config_0286,5,0.9,25.2,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0286.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_03/control/experiment_results.json
config_0288,5,0.9,-8.100000000000005,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0288.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_04/control/experiment_results.json
config_0300,5,0.9,10.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0300.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_10/control/experiment_results.json
config_0302,5,1.0,1.4579999999999984,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0302.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_1/rep_01/control/experiment_results.json
config_0306,5,1.0,-4.5,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0306.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_1/rep_03/control/experiment_results.json
config_0312,5,1.0,15.299999999999997,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0312.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_1/rep_06/control/experiment_results.json
config_0322,3,0.0,-23.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0322.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_01/control/experiment_results.json
config_0324,3,0.0,-21.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0324.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_02/control/experiment_results.json
config_0326,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0326.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_03/control/experiment_results.json
config_0328,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0328.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_04/control/experiment_results.json
config_0330,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0330.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_05/control/experiment_results.json
config_0332,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0332.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_06/control/experiment_results.json
config_0334,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0334.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_07/control/experiment_results.json
config_0336,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0336.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_08/control/experiment_results.json
config_0338,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0338.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_09/control/experiment_results.json
config_0340,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0340.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0/rep_10/control/experiment_results.json
config_0342,3,0.5,-49.0,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0342.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p5/rep_01/control/experiment_results.json
config_0344,3,0.5,29.0,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0344.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p5/rep_02/control/experiment_results.json
config_0346,3,0.5,-24.0,first_lt_last_counterexample,"Counterexample with later reallocation: the final allocation does not match Agent_1's formal proposal, suggesting later proposal/vote dynamics overcame the first-position anchor.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0346.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p5/rep_03/control/experiment_results.json
config_0356,3,0.5,74.0,first_gt_last,Agent_1 outperforms the last position even though the final allocation does not match Agent_1's formal proposal; this looks more preference/allocation-contingent than a clean proposal-persistence case.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0356.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p5/rep_08/control/experiment_results.json
config_0358,3,0.5,9.720000000000006,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0358.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p5/rep_09/control/experiment_results.json
config_0362,3,0.9,-3.2805,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0362.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p9/rep_01/control/experiment_results.json
