run_id,config_id,n_agents,competition_level,replicate_id,field_id,random_seed,result_path,output_dir,1,2,3,4,5,utility_pos_1,utility_pos_2,utility_pos_3,first_minus_last,first_gt_last,first_eq_last,first_lt_last,high_competition,utility_pos_4,utility_pos_5,agent1_opening_anchor_language,later_alignment_language,quick_resolution_frame,efficiency_top_items_frame,later_concession_language,raw_interactions_loaded,private_thinking_entries,raw_formal_proposal_entries,private_voting_entries,reflection_entries,transcript_path,consensus_reached,final_round,num_conversation_entries,num_formal_proposals,accepted_proposal_index,accepted_by,accepted_position,all_formal_proposals_identical,final_matches_agent1_formal_proposal,final_matches_accepted_formal_proposal,agent1_formal_proposal_utility,agent1_formal_proposal_advantage_vs_proposal_mean,agent1_received_top_item,last_agent_received_top_item,agent1_max_single_item_value,last_agent_max_single_item_value,agent1_final_item_count,last_agent_final_item_count,agents_receiving_top_item_count,one_item_per_agent_final
config_0196,196,3,0.5,8,,6777,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_08/control,74.0,63.0,2.0,,,74.0,63.0,2.0,72.0,True,False,False,False,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0196.md,True,1,11,3,3,Agent_3,3,False,True,False,74.0,27.666666666666664,True,False,43.0,59.0,2,1,2,False
config_0198,198,3,0.5,9,,6803,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_09/control,37.260000000000005,41.31,47.790000000000006,,,37.260000000000005,41.31,47.790000000000006,-10.530000000000001,False,False,True,False,,,True,True,True,True,True,True,9,9,27,6,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0198.md,True,3,33,9,3,Agent_3,3,False,True,False,47.0,14.333333333333336,True,True,46.0,54.0,1,2,3,False
config_0200,200,3,0.5,10,,6829,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p5/rep_10/control,52.0,54.0,77.0,,,52.0,54.0,77.0,-25.0,False,False,True,False,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0200.md,True,1,11,3,3,Agent_3,3,True,True,True,52.0,-9.0,True,True,52.0,50.0,1,2,3,False
config_0202,202,3,0.9,1,,6855,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_01/control,56.0,34.0,42.0,,,56.0,34.0,42.0,14.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0202.md,True,1,11,3,3,Agent_3,3,True,True,True,56.0,12.0,True,False,56.0,35.0,1,2,1,False
config_0204,204,3,0.9,2,,6881,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_02/control,64.0,42.0,7.0,,,64.0,42.0,7.0,57.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0204.md,True,1,11,3,3,Agent_3,3,True,True,True,64.0,26.333333333333336,True,False,62.0,50.0,2,1,1,False
config_0206,206,3,0.9,3,,6907,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_03/control,27.262923300000004,20.0884698,12.914016300000002,,,27.262923300000004,20.0884698,12.914016300000002,14.348907000000002,True,False,False,True,,,True,True,True,True,True,True,24,24,72,21,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0206.md,True,8,88,24,3,Agent_3,3,False,True,True,78.0,40.333333333333336,True,False,44.0,39.0,2,2,2,False
config_0208,208,3,0.9,4,,6933,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_04/control,45.270900000000005,12.4659,18.3708,,,45.270900000000005,12.4659,18.3708,26.900100000000005,True,False,False,True,,,True,True,True,True,True,True,15,15,45,12,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0208.md,True,5,55,15,3,Agent_3,3,False,True,True,69.0,27.333333333333336,True,False,36.0,33.0,2,2,1,False
config_0210,210,3,0.9,5,,6959,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_05/control,55.0,44.0,16.0,,,55.0,44.0,16.0,39.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0210.md,True,1,11,3,3,Agent_3,3,True,True,True,55.0,16.666666666666664,True,False,55.0,63.0,1,2,1,False
config_0212,212,3,0.9,6,,6985,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_06/control,63.0,41.0,6.0,,,63.0,41.0,6.0,57.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0212.md,True,1,11,3,3,Agent_3,3,False,True,False,63.0,26.333333333333336,True,False,33.0,39.0,2,1,1,False
config_0214,214,3,0.9,7,,7011,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_07/control,15.305500800000004,23.914845000000003,22.958251200000003,,,15.305500800000004,23.914845000000003,22.958251200000003,-7.652750399999999,False,False,True,True,,,True,True,True,True,True,True,24,24,72,21,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0214.md,True,8,88,24,3,Agent_3,3,False,True,False,35.0,-2.0,False,True,35.0,48.0,2,1,1,False
config_0216,216,3,0.9,8,,7037,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_08/control,57.0,26.0,14.0,,,57.0,26.0,14.0,43.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0216.md,True,1,11,3,3,Agent_3,3,True,True,True,57.0,24.666666666666664,True,False,57.0,40.0,1,2,1,False
config_0218,218,3,0.9,9,,7063,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_09/control,54.675,24.057,29.889000000000003,,,54.675,24.057,29.889000000000003,24.785999999999994,True,False,False,True,,,True,True,True,True,True,True,12,12,36,9,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0218.md,True,4,44,12,3,Agent_3,3,False,True,False,91.0,46.0,True,False,75.0,45.0,1,2,1,False
config_0220,220,3,0.9,10,,7089,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_0p9/rep_10/control,28.669116186000007,16.659081027000003,2.3245229340000004,,,28.669116186000007,16.659081027000003,2.3245229340000004,26.344593252000006,True,False,False,True,,,True,True,True,True,True,True,30,30,90,27,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0220.md,True,10,110,30,3,Agent_3,3,False,True,True,74.0,33.0,True,False,38.0,43.0,2,1,2,False
config_0222,222,3,1.0,1,,7115,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_01/control,17.7147,31.295970000000004,10.038330000000002,,,17.7147,31.295970000000004,10.038330000000002,7.676369999999999,True,False,False,True,,,True,True,True,True,True,True,18,18,54,15,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0222.md,True,6,66,18,3,Agent_3,3,False,True,False,55.0,21.666666666666664,False,False,44.0,44.0,2,1,1,False
config_0224,224,3,1.0,2,,7141,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_02/control,45.92700000000001,25.515000000000004,1.4580000000000002,,,45.92700000000001,25.515000000000004,1.4580000000000002,44.46900000000001,True,False,False,True,,,False,True,True,True,True,True,12,12,36,9,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0224.md,True,4,44,12,3,Agent_3,3,False,True,False,63.0,29.666666666666664,True,False,54.0,54.0,2,2,1,False
config_0226,226,3,1.0,3,,7167,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_03/control,32.80500000000001,21.870000000000005,18.225,,,32.80500000000001,21.870000000000005,18.225,14.580000000000005,True,False,False,True,,,True,True,True,True,True,True,12,12,36,9,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0226.md,True,4,44,12,3,Agent_3,3,False,True,False,45.0,11.666666666666664,True,False,45.0,45.0,1,2,1,False
config_0228,228,3,1.0,4,,7193,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_04/control,34.0,38.0,28.0,,,34.0,38.0,28.0,6.0,True,False,False,True,,,True,True,True,True,True,True,3,3,9,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0228.md,True,1,11,3,3,Agent_3,3,True,True,True,34.0,0.6666666666666643,True,False,34.0,34.0,1,2,1,False
config_0230,230,3,1.0,5,,7219,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_05/control,18.600435,18.068994000000004,16.474671,,,18.600435,18.068994000000004,16.474671,2.125764,True,False,False,True,,,True,True,True,True,True,True,21,21,63,18,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0230.md,True,7,77,21,3,Agent_3,3,False,True,False,42.0,8.666666666666664,True,False,35.0,35.0,1,2,1,False
config_0232,232,3,1.0,6,,7245,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_06/control,25.515000000000004,34.992000000000004,12.393,,,25.515000000000004,34.992000000000004,12.393,13.122000000000003,True,False,False,True,,,True,True,True,True,True,True,12,12,36,9,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0232.md,True,4,44,12,3,Agent_3,3,False,False,False,22.0,-11.333333333333336,False,False,44.0,44.0,2,1,1,False
config_0234,234,3,1.0,7,,7271,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_07/control,48.6,20.25,12.15,,,48.6,20.25,12.15,36.45,True,False,False,True,,,True,True,True,True,True,True,9,9,27,6,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0234.md,True,3,33,9,3,Agent_3,3,False,True,True,64.0,30.666666666666664,True,False,60.0,60.0,1,1,1,False
config_0238,238,3,1.0,9,,7323,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_3/comp_1/rep_09/control,37.260000000000005,29.97,13.77,,,37.260000000000005,29.97,13.77,23.490000000000006,True,False,False,True,,,True,True,True,True,True,True,9,9,27,6,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0238.md,True,3,33,9,3,Agent_3,3,False,True,False,46.0,12.666666666666664,True,False,46.0,46.0,1,2,1,False
config_0242,242,5,0.0,1,,7375,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_01/control,25.515000000000004,28.431000000000004,32.80500000000001,34.263000000000005,29.889000000000003,25.515000000000004,28.431000000000004,32.80500000000001,-4.373999999999999,False,False,True,False,34.263000000000005,29.889000000000003,True,True,True,True,True,True,20,20,100,15,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0242.md,True,4,68,20,5,Agent_5,5,False,True,True,35.0,-6.399999999999999,False,True,65.0,41.0,1,1,3,True
config_0244,244,5,0.0,2,,7401,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_02/control,39.0,1.0,51.0,62.0,53.0,39.0,1.0,51.0,-14.0,False,False,True,False,62.0,53.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0244.md,True,1,17,5,5,Agent_5,5,True,True,True,39.0,-2.200000000000003,True,True,39.0,53.0,1,1,4,True
config_0248,248,5,0.0,4,,7453,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_04/control,89.10000000000001,63.0,50.4,49.5,0.0,89.10000000000001,63.0,50.4,89.10000000000001,True,False,False,False,49.5,0.0,False,True,True,True,True,True,10,10,50,5,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0248.md,True,2,34,10,5,Agent_5,5,False,True,True,99.0,43.0,True,False,61.0,54.0,2,0,4,False
config_0250,250,5,0.0,5,,7479,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_05/control,40.095000000000006,15.309,39.36600000000001,38.63700000000001,48.843,40.095000000000006,15.309,39.36600000000001,-8.747999999999998,False,False,True,False,38.63700000000001,48.843,True,True,True,True,True,True,20,20,100,15,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0250.md,True,4,68,20,5,Agent_5,5,False,False,True,55.0,12.399999999999999,True,True,55.0,67.0,1,1,4,True
config_0254,254,5,0.0,7,,7531,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_07/control,62.0,38.0,40.0,72.0,24.0,62.0,38.0,40.0,38.0,True,False,False,False,72.0,24.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0254.md,True,1,17,5,5,Agent_5,5,False,True,False,62.0,14.799999999999997,True,False,62.0,40.0,1,1,4,True
config_0256,256,5,0.0,8,,7557,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_08/control,38.7,47.7,23.4,16.2,60.3,38.7,47.7,23.4,-21.599999999999994,False,False,True,False,16.2,60.3,True,True,True,True,True,True,10,10,50,5,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0256.md,True,2,34,10,5,Agent_5,5,False,True,True,24.0,9.8,True,True,43.0,67.0,1,1,3,True
config_0260,260,5,0.0,10,,7609,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0/rep_10/control,50.0,49.0,29.0,64.0,49.0,50.0,49.0,29.0,1.0,True,False,False,False,64.0,49.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0260.md,True,1,17,5,5,Agent_5,5,False,True,False,50.0,1.7999999999999972,True,True,50.0,49.0,1,1,4,True
config_0268,268,5,0.5,4,,7713,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_04/control,39.0,14.0,42.0,33.0,60.0,39.0,14.0,42.0,-21.0,False,False,True,False,33.0,60.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0268.md,True,1,17,5,5,Agent_5,5,False,True,False,39.0,1.3999999999999986,True,True,39.0,60.0,1,1,4,True
config_0272,272,5,0.5,6,,7765,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_06/control,59.4,30.6,44.1,0.9,27.9,59.4,30.6,44.1,31.5,True,False,False,False,0.9,27.9,True,True,True,True,True,True,10,10,50,5,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0272.md,True,2,34,10,5,Agent_5,5,False,True,False,66.0,28.6,True,False,66.0,51.0,1,1,3,True
config_0274,274,5,0.5,7,,7791,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p5/rep_07/control,33.21,38.07,9.72,31.590000000000003,26.73,33.21,38.07,9.72,6.48,True,False,False,False,31.590000000000003,26.73,True,True,True,True,True,True,15,15,75,10,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0274.md,True,3,51,15,5,Agent_5,5,False,True,False,41.0,6.600000000000001,True,False,41.0,43.0,1,1,3,True
config_0284,284,5,0.9,2,,7921,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_02/control,68.0,39.0,29.0,33.0,37.0,68.0,39.0,29.0,31.0,True,False,False,True,33.0,37.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0284.md,True,1,17,5,5,Agent_5,5,True,True,True,68.0,26.799999999999997,True,True,68.0,37.0,1,1,4,True
config_0286,286,5,0.9,3,,7947,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_03/control,31.5,23.4,26.1,15.3,6.3,31.5,23.4,26.1,25.2,True,False,False,True,15.3,6.3,True,True,True,True,True,True,10,10,50,5,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0286.md,True,2,34,10,5,Agent_5,5,False,True,False,20.0,2.8000000000000007,True,False,35.0,46.0,1,1,2,True
config_0288,288,5,0.9,4,,7973,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_04/control,23.49,12.15,6.48,34.830000000000005,31.590000000000003,23.49,12.15,6.48,-8.100000000000005,False,False,True,True,34.830000000000005,31.590000000000003,False,True,True,True,True,True,15,15,75,10,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0288.md,True,3,51,15,5,Agent_5,5,False,True,True,29.0,2.1999999999999993,True,True,29.0,39.0,1,1,3,True
config_0300,300,5,0.9,10,,8129,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-6/n_5/comp_0p9/rep_10/control,52.0,29.0,47.0,40.0,42.0,52.0,29.0,47.0,10.0,True,False,False,True,40.0,42.0,True,True,True,True,True,True,5,5,25,0,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0300.md,True,1,17,5,5,Agent_5,5,False,True,True,52.0,10.0,True,True,52.0,42.0,1,1,5,True
