config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,mean_utility,sum_utility,utility_gini,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
96,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0096_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T04:33:29.940571,2026-04-27T04:34:25.204187,55.263616,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1045518753,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,76.0,152.0,0.05921052631578947,676.0,26.0,1337,1389,1389.0,85.0,67.0,67.0,1
97,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0097_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T04:33:31.051082,2026-04-27T04:34:37.467195,66.416113,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1396452164,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,78.0,156.0,0.0641025641025641,676.0,26.0,1337,1389,1389.0,88.0,68.0,68.0,1
98,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0098_game1_homogeneous_adversary_n2_comp_0p5_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T04:34:30.960657,2026-04-27T04:35:40.080262,69.119605,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1136993609,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,70.5,141.0,0.05319148936170213,676.0,26.0,1337,1389,1389.0,78.0,63.0,63.0,1
99,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0099_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0099_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-27T04:34:32.140772,2026-04-27T04:38:10.549643,218.408871,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,397267347,1.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,0,1,30,0,0,0,0,2,gemini-2.5-pro+gpt-5-nano,2,67.5,135.0,0.1,3080.25,55.5,1337,1448,1448.0,81.0,54.0,54.0,1
100,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0100_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0100_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T14:18:07.784421,2026-04-27T14:19:42.799418,95.014997,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1321570753,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,0,1,0,0,0,0,0,2,gemini-2.5-pro+gpt-5-nano,2,74.0,148.0,0.06756756756756757,3080.25,55.5,1337,1448,1448.0,84.0,64.0,64.0,1
101,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0101_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0101_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_last_seed1,SUCCESS,2026-04-27T04:36:03.532294,2026-04-27T04:44:18.127028,494.594734,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1170806288,1.0,,,gemini-2.5-pro,last,adversary_last,768,True,True,2,False,False,1,5,38,0,2,0,0,2,gpt-5-nano+gemini-2.5-pro,2,61.2,122.4,0.058823529411764726,3080.25,55.5,1337,1448,1448.0,54.0,68.4,68.4,1
102,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0102_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0102_game1_homogeneous_adversary_n2_comp_0p5_gemini_2p5_pro_last_seed2,SUCCESS,2026-04-27T04:36:03.862628,2026-04-27T05:02:55.579498,1611.71687,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1189652911,2.0,,,gemini-2.5-pro,last,adversary_last,768,True,True,2,False,False,1,4,72,0,2,0,0,2,gpt-5-nano+gemini-2.5-pro,2,68.85,137.7,0.10130718954248366,3080.25,55.5,1337,1448,1448.0,54.9,82.8,82.8,1
107,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0107_game1_heterogeneous_random_n2_comp_0p5_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0107_game1_heterogeneous_random_n2_comp_0p5_run01,SUCCESS,2026-04-27T04:41:37.083816,2026-04-27T05:33:29.964109,3112.880293,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,491866193,,1.0,1290528235.0,,,sampled_random_order,768,True,True,1,False,False,0,2,0,0,0,0,0,2,gemini-3-pro+gpt-5.2-chat-latest-20260210,2,76.5,153.0,0.08823529411764706,16.0,4.0,1478,1486,,,,,0
109,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03,SUCCESS,2026-04-27T04:44:42.387913,2026-04-27T04:53:30.956908,528.568995,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1927619494,,3.0,726728785.0,,,sampled_random_order,768,True,True,3,True,True,0,0,0,0,0,0,0,2,claude-3-haiku-20240307+deepseek-v3,2,61.155,122.31,0.043046357615894044,2401.0,49.0,1260,1358,,,,,0
110,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04,SUCCESS,2026-04-27T04:53:49.954384,2026-04-27T05:02:07.470806,497.516422,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1174032625,,4.0,1592021404.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,deepseek-r1-0528+gpt-4o-mini-2024-07-18,2,76.5,153.0,0.08823529411764706,2756.25,52.5,1317,1422,,,,,0
111,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05,SUCCESS,2026-04-27T05:02:27.664074,2026-04-27T05:04:28.162271,120.498197,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2038194832,,5.0,853064018.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+deepseek-v3,2,78.0,156.0,0.07051282051282051,324.0,18.0,1322,1358,,,,,0
113,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07,SUCCESS,2026-04-27T05:04:31.773563,2026-04-27T05:24:17.275905,1185.502342,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1120302137,,7.0,454703383.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemini-3-pro+gpt-4o-mini-2024-07-18,2,72.0,144.0,0.0625,7140.25,84.5,1317,1486,,,,,0
114,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0114_game1_heterogeneous_random_n2_comp_0p5_run08,SUCCESS,2026-04-27T05:05:33.608746,2026-04-27T05:10:44.861988,311.253242,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,462503881,,8.0,1286556302.0,,,sampled_random_order,768,True,True,4,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+command-r-plus-08-2024,2,53.581500000000005,107.16300000000001,0.057823129251700675,420.25,20.5,1276,1317,,,,,0
115,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0115_game1_heterogeneous_random_n2_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0115_game1_heterogeneous_random_n2_comp_0p5_run09,SUCCESS,2026-04-27T05:11:12.582527,2026-04-27T05:15:49.141682,276.559155,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1832805158,,9.0,1889296318.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,1,0,2,deepseek-v3+gemma-3-27b-it,2,64.35000000000001,128.70000000000002,0.06643356643356643,12.25,3.5,1358,1365,,,,,0
116,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0116_game1_heterogeneous_random_n2_comp_0p5_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0116_game1_heterogeneous_random_n2_comp_0p5_run10,SUCCESS,2026-04-27T05:16:17.303150,2026-04-27T05:21:34.305364,317.002214,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1645248376,,10.0,868486447.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,gpt-5.4-high+gpt-4o-2024-05-13,2,61.650000000000006,123.30000000000001,0.04744525547445253,4830.25,69.5,1345,1484,,,,,0
119,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0119_game1_heterogeneous_random_n2_comp_0p5_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0119_game1_heterogeneous_random_n2_comp_0p5_run13,SUCCESS,2026-04-27T05:29:24.133653,2026-04-27T06:12:56.855695,2612.722042,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1235971029,,13.0,252076680.0,,,sampled_random_order,768,True,True,7,False,False,8,42,12,0,16,1,0,2,amazon-nova-pro-v1.0+gpt-5-nano-high,2,20.9919195,41.983839,0.14556962025316456,552.25,23.5,1290,1337,,,,,0
120,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0120_game1_heterogeneous_random_n2_comp_0p5_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0120_game1_heterogeneous_random_n2_comp_0p5_run14,SUCCESS,2026-04-27T05:33:58.331224,2026-04-27T05:34:30.409525,32.078301,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,189622578,,14.0,1271308718.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-4.1-nano-2025-04-14,2,70.5,141.0,0.08865248226950355,1681.0,41.0,1240,1322,,,,,0
122,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0122_game1_heterogeneous_random_n2_comp_0p5_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0122_game1_heterogeneous_random_n2_comp_0p5_run16,SUCCESS,2026-04-27T05:37:31.603313,2026-04-27T05:42:02.877689,271.274376,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,637440148,,16.0,1922241671.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-pro-v1.0+gemini-2.5-pro,2,76.5,153.0,0.029411764705882353,6241.0,79.0,1290,1448,,,,,0
123,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0123_game1_heterogeneous_random_n2_comp_0p5_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0123_game1_heterogeneous_random_n2_comp_0p5_run17,SUCCESS,2026-04-27T05:42:35.884631,2026-04-27T05:43:44.369514,68.484883,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1971095435,,17.0,2021518219.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-haiku-4-5-20251001+claude-sonnet-4-20250514,2,74.5,149.0,0.06375838926174497,81.0,9.0,1389,1407,,,,,0
125,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0125_game1_heterogeneous_random_n2_comp_0p5_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0125_game1_heterogeneous_random_n2_comp_0p5_run19,SUCCESS,2026-04-27T06:11:29.552408,2026-04-27T06:12:48.687818,79.13541,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,653381125,,19.0,232891071.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-4o-mini-2024-07-18,2,65.7,131.4,0.0821917808219178,1482.25,38.5,1240,1317,,,,,0
126,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0126_game1_heterogeneous_random_n2_comp_0p5_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0126_game1_heterogeneous_random_n2_comp_0p5_run20,SUCCESS,2026-04-27T06:13:00.681904,2026-04-27T06:14:35.154631,94.472727,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,527567241,,20.0,1343320760.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemma-3-27b-it+claude-opus-4-5-20251101-thinking-32k,2,78.5,157.0,0.0732484076433121,2970.25,54.5,1365,1474,,,,,0
127,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0127_game1_homogeneous_control_n2_comp_0p75_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0127_game1_homogeneous_control_n2_comp_0p75_seed1,SUCCESS,2026-04-27T06:13:00.676383,2026-04-27T06:17:31.738431,271.062048,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,335749101,1.0,,,,,homogeneous_control,768,True,True,3,False,False,0,8,16,0,0,0,0,2,gpt-5-nano+gpt-5-nano,1,35.64,71.28,0.07954545454545454,0.0,0.0,1337,1337,,,,,0
128,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0128_game1_homogeneous_control_n2_comp_0p75_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0128_game1_homogeneous_control_n2_comp_0p75_seed2,SUCCESS,2026-04-27T06:15:02.279252,2026-04-27T06:16:19.426169,77.146917,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,461093205,2.0,,,,,homogeneous_control,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+gpt-5-nano,1,67.0,134.0,0.007462686567164179,0.0,0.0,1337,1337,,,,,0
129,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0129_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0129_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed1,SUCCESS,2026-04-27T06:16:36.397616,2026-04-27T06:17:24.566430,48.168814,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1141168652,1.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,63.5,127.0,0.0984251968503937,2352.25,48.5,1240,1337,1240.0,51.0,76.0,76.0,1
130,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0130_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0130_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-27T06:17:36.833699,2026-04-27T06:19:43.513290,126.679591,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,375727093,2.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,2,False,False,0,4,8,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,58.050000000000004,116.10000000000001,0.07364341085271321,2352.25,48.5,1240,1337,1240.0,49.5,66.60000000000001,66.60000000000001,1
131,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0131_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0131_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed1,SUCCESS,2026-04-27T06:17:37.717298,2026-04-27T06:20:08.155876,150.438578,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1352408646,1.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,False,False,0,5,10,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,58.0,116.0,0.10344827586206896,2352.25,48.5,1240,1337,1240.0,70.0,46.0,46.0,1
132,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0132_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0132_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T06:20:08.571325,2026-04-27T06:20:58.699839,50.128514,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,581199531,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,68.0,136.0,0.0,2352.25,48.5,1240,1337,1240.0,68.0,68.0,68.0,1
133,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0133_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0133_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_first_seed1,SUCCESS,2026-04-27T06:20:40.931322,2026-04-27T06:49:20.503140,1719.571818,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,801832146,1.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,False,False,0,21,38,2,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-5-nano,2,57.5,115.0,0.11739130434782609,100.0,10.0,1317,1337,1317.0,44.0,71.0,71.0,1
134,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0134_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0134_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_first_seed2,SUCCESS,2026-04-27T06:21:10.929049,2026-04-27T06:22:18.915527,67.986478,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,2063031292,2.0,,,gpt-4o-mini-2024-07-18,first,adversary_first,768,True,True,1,False,False,0,2,4,0,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-5-nano,2,66.0,132.0,0.06060606060606061,100.0,10.0,1317,1337,1317.0,58.0,74.0,74.0,1
135,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0135_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0135_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_last_seed1,SUCCESS,2026-04-27T06:23:19.005037,2026-04-27T06:28:01.109358,282.104321,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1992934501,1.0,,,gpt-4o-mini-2024-07-18,last,adversary_last,768,True,True,4,False,False,0,1,2,0,0,0,0,2,gpt-5-nano+gpt-4o-mini-2024-07-18,2,36.0855,72.171,0.1262626262626263,100.0,10.0,1317,1337,1317.0,45.19800000000001,26.973000000000003,26.973000000000003,1
136,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0136_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0136_game1_homogeneous_adversary_n2_comp_0p75_gpt_4o_mini_2024_07_18_last_seed2,SUCCESS,2026-04-27T06:28:23.890487,2026-04-27T06:34:44.236589,380.346102,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,359392273,2.0,,,gpt-4o-mini-2024-07-18,last,adversary_last,768,True,True,5,False,False,0,1,2,0,0,0,0,2,gpt-5-nano+gpt-4o-mini-2024-07-18,2,35.757450000000006,71.51490000000001,0.03211009174311927,100.0,10.0,1317,1337,1317.0,33.4611,38.0538,38.0538,1
137,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0137_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0137_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T06:28:54.098562,2026-04-27T06:30:07.736664,73.638102,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1197534307,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,67.5,135.0,0.025925925925925925,676.0,26.0,1337,1389,1389.0,64.0,71.0,71.0,1
